Id,Probability
1465,0.06405704
1466,0.01602425
1467,0.081630185
1468,0.014095112
1469,0.110231177
1470,0.044538932
1471,0.160846772
1472,0.052801409
1473,0.0343707
1474,0.017941094
1475,0.121453798
1476,0.067364774
1477,0.047789026
1478,0.026563815
1479,0.071047082
1480,0.028459725
1481,0.043079835
1482,0.061932696
1483,0.015628514
1484,0.05487952
1485,0.284611536
1486,0.293975942
1487,0.046925338
1488,0.036948106
1489,0.047266736
1490,0.068048021
1491,0.06732316
1492,0.06747663
1493,0.032570866
1494,0.059895388
1495,0.05101996
1496,0.046532972
1497,0.04342912
1498,0.058957942
1499,0.072114804
1500,0.022105235
1501,0.077078698
1502,0.099479141
1503,0.050767762
1504,0.111270422
1505,0.028533254
1506,0.044527507
1507,0.041044881
1508,0.055767069
1509,0.068229583
1510,0.028445409
1511,0.020963074
1512,0.052971056
1513,0.058305558
1514,0.030164998
1515,0.031357271
1516,0.034265194
1517,0.103691637
1518,0.113826231
1519,0.068066332
1520,0.043794371
1521,0.032888451
1522,0.061262848
1523,0.033644666
1524,0.022662114
1525,0.048667375
1526,0.086804369
1527,0.056027433
1528,0.042957283
1529,0.011806158
1530,0.070462098
1531,0.027875552
1532,0.058827006
1533,0.080140477
1534,0.052902449
1535,0.039253453
1536,0.065857282
1537,0.059535358
1538,0.036388185
1539,0.028342196
1540,0.02041236
1541,0.075718551
1542,0.029581615
1543,0.057096305
1544,0.042425418
1545,0.01806662
1546,0.027405641
1547,0.081858378
1548,0.063623439
1549,0.045884986
1550,0.056054441
1551,0.060145387
1552,0.080379982
1553,0.074443928
1554,0.045355566
1555,0.317245084
1556,0.05872054
1557,0.025714872
1558,0.272987185
1559,0.094851275
1560,0.126877163
1561,0.029739795
1562,0.023082243
1563,0.047728915
1564,0.039504463
1565,0.04127251
1566,0.038579266
1567,0.008805386
1568,0.03110375
1569,0.04107949
1570,0.137087473
1571,0.048524302
1572,0.024792257
1573,0.054532742
1574,0.028610514
1575,0.050695408
1576,0.027591411
1577,0.021622198
1578,0.0639716
1579,0.048087598
1580,0.036826855
1581,0.0138565
1582,0.048479894
1583,0.017772179
1584,0.038539206
1585,0.051861092
1586,0.077633146
1587,0.086587919
1588,0.142943242
1589,0.055090212
1590,0.018906491
1591,0.046331564
1592,0.029802374
1593,0.024574321
1594,0.114693802
1595,0.042352072
1596,0.05901257
1597,0.026825553
1598,0.051876871
1599,0.052625646
1600,0.027697176
1601,0.027440929
1602,0.025631307
1603,0.038860898
1604,0.061269969
1605,0.06332908
1606,0.048544191
1607,0.035035751
1608,0.055229557
1609,0.062465392
1610,0.045648167
1611,0.038064294
1612,0.061937693
1613,0.023550398
1614,0.062912203
1615,0.028862281
1616,0.554661038
1617,0.315528689
1618,0.02940813
1619,0.057122807
1620,0.198435815
1621,0.347436816
1622,0.022791207
1623,0.86558009
1624,0.036264575
1625,0.017360638
1626,0.028717587
1627,0.033809424
1628,0.036712658
1629,0.07811517
1630,0.032696829
1631,0.029816867
1632,0.493930747
1633,0.059462491
1634,0.02549179
1635,0.037402029
1636,0.101198591
1637,0.040075163
1638,0.050965071
1639,0.023156716
1640,0.062767692
1641,0.041556521
1642,0.013064926
1643,0.050366508
1644,0.056038592
1645,0.043272792
1646,0.0288098
1647,0.999516155
1648,0.028948018
1649,0.059254953
1650,0.064482702
1651,0.375340336
1652,0.026327163
1653,0.039756446
1654,0.035428086
1655,0.018047112
1656,0.023665459
1657,0.027070356
1658,0.038887202
1659,0.067937683
1660,0.252704188
1661,0.07744662
1662,0.052813618
1663,0.032761727
1664,0.07118969
1665,0.072054334
1666,0.058570437
1667,0.060423331
1668,0.243566463
1669,0.022285867
1670,0.021646871
1671,0.028684267
1672,0.064488008
1673,0.041474557
1674,0.11845465
1675,0.029368848
1676,0.061031373
1677,0.019572091
1678,0.157377571
1679,0.046319282
1680,0.018148612
1681,0.937161233
1682,0.107465407
1683,0.095162793
1684,0.047665029
1685,0.017830528
1686,0.039630543
1687,0.036683073
1688,0.078589914
1689,0.162879293
1690,0.10586739
1691,0.047903717
1692,0.033701844
1693,0.064360127
1694,0.068473632
1695,0.035917635
1696,0.08013283
1697,0.027388581
1698,0.051127373
1699,0.09533797
1700,0.078230676
1701,0.03545266
1702,0.056804993
1703,0.019503233
1704,0.185358633
1705,0.013549371
1706,0.024536251
1707,0.044999506
1708,0.045823452
1709,0.041350627
1710,0.051426823
1711,0.054753242
1712,0.019221565
1713,0.058652005
1714,0.058655439
1715,0.028029771
1716,0.030561679
1717,0.063537827
1718,0.20240762
1719,0.013802551
1720,0.037610015
1721,0.067707744
1722,0.052409561
1723,0.024489351
1724,0.015218438
1725,0.044226072
1726,0.020866566
1727,0.008660571
1728,0.094726664
1729,0.021456537
1730,0.023532172
1731,0.022205816
1732,0.058381358
1733,0.039903833
1734,0.043717996
1735,0.055557521
1736,0.051651941
1737,0.042502294
1738,0.088042316
1739,0.042716815
1740,0.04569015
1741,0.018643172
1742,0.077435634
1743,0.03506956
1744,0.035160222
1745,0.033640379
1746,0.221835494
1747,0.016464956
1748,0.066188648
1749,0.034669166
1750,0.031582507
1751,0.035842472
1752,0.05103336
1753,0.057438287
1754,0.044253328
1755,0.043913122
1756,0.633310463
1757,0.02967977
1758,0.02939364
1759,0.038720898
1760,0.035371938
1761,0.056904645
1762,0.04211178
1763,0.014856998
1764,0.064384006
1765,0.010696131
1766,0.08529724
1767,0.088985904
1768,0.049095529
1769,0.033101839
1770,0.04761057
1771,0.137428917
1772,0.038671372
1773,0.138911857
1774,0.024148123
1775,0.051584311
1776,0.032074863
1777,0.033792626
1778,0.034818608
1779,0.064962346
1780,0.034305238
1781,0.054455248
1782,0.032672214
1783,0.046289747
1784,0.041970569
1785,0.082424655
1786,0.02436936
1787,0.025525722
1788,0.049010388
1789,0.014904558
1790,0.070306813
1791,0.048269286
1792,0.079361184
1793,0.068855452
1794,0.059410693
1795,0.0326563
1796,0.063682721
1797,0.022116887
1798,0.08904531
1799,0.090927708
1800,0.041112412
1801,0.013396244
1802,0.064411243
1803,0.017265986
1804,0.012666116
1805,0.03039267
1806,0.057452799
1807,0.06985584
1808,0.056290038
1809,0.029188328
1810,0.253375188
1811,0.02736325
1812,0.044635539
1813,0.070338056
1814,0.048347481
1815,0.055876134
1816,0.109844872
1817,0.047934591
1818,0.045398792
1819,0.027967236
1820,0.026565692
1821,0.037530795
1822,0.022672257
1823,0.038152755
1824,0.034000208
1825,0.029587279
1826,0.010272785
1827,0.062604715
