"srch_id","date_time","site_id","visitor_location_country_id","visitor_hist_starrating","visitor_hist_adr_usd","prop_country_id","prop_id","prop_starrating","prop_review_score","prop_brand_bool","prop_location_score1","prop_location_score2","prop_log_historical_price","position","price_usd","promotion_flag","srch_destination_id","srch_length_of_stay","srch_booking_window","srch_adults_count","srch_children_count","srch_room_count","srch_saturday_night_bool","srch_query_affinity_score","orig_destination_distance","random_bool","click_bool","gross_bookings_usd","booking_bool"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,63327,4,9,0,5.18,5341,5.69,27,214,0,17012,2,4,2,0,1,0,25334,178850,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,66750,3,7,0,5.19,5970,5.29,21,149,0,17012,2,4,2,0,1,0,20661,178875,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,67233,4,9,1,5.16,4809,5.73,34,309,0,17012,2,4,2,0,1,0,21306,178860,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,67477,5,10,1,4.98,1859,5.78,9,385,0,17012,2,4,2,0,1,0,19273,175553,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,69184,4,8,1,5.18,6289,5.62,10,269,0,17012,2,4,2,0,1,0,17058,178848,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,78647,3,8,0,5.18,6624,5.4,18,179,0,17012,2,4,2,0,1,0,17468,178864,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,79475,3,8,0,5.13,4188,5.4,16,139,0,17012,2,4,2,0,1,0,21075,178878,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,80709,3,7,0,5.16,5403,5.38,33,245,1,17012,2,4,2,0,1,0,20065,178838,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,93974,4,9,1,5.17,6290,5.67,15,271,1,17012,2,4,2,0,1,0,18487,178860,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,96780,3,8,0,5.18,6193,5.29,14,195,1,17012,2,4,2,0,1,0,15577,178848,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,101252,2,8,0,5.18,5677,4.91,35,115,0,17012,2,4,2,0,1,0,20692,178845,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,113983,4,9,1,5.15,4267,5.77,28,304,0,17012,2,4,2,0,1,0,19923,178860,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,119527,4,9,1,5.18,6081,5.79,22,249,0,17012,2,4,2,0,1,0,13991,178845,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,127671,3,8,0,5.16,5971,5.26,37,154,0,17012,2,4,2,0,1,0,21796,178872,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,131493,4,9,1,5.19,6199,5.51,24,244,0,17012,2,4,2,0,1,0,19240,178850,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,133235,2,9,0,5.13,4469,5.19,31,149,0,17012,2,4,2,0,1,0,19878,178832,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,133689,4,9,1,5.19,6112,5.69,1,188,1,17012,2,4,2,0,1,0,18269,178868,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,133943,3,8,1,5.16,5442,5.25,19,179,1,17012,2,4,2,0,1,0,19304,178839,0,0,28740,"no"
422416,"2013-06-01 00:02:57",5,219,272,2444,219,134811,2,8,0,5.16,5930,5,30,139,0,17012,2,4,2,0,1,0,21801,178855,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,6545,4,1,1,4.84,3354,4.57,19,106.4,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,9908,3,7,1,4.29,1965,4.46,25,85.12,0,28281,2,13,2,0,1,1,75413,289504,0,1,7240,"yes"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,10743,3,1,1,4.81,2683,4.43,27,91.2,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,11145,3,1,1,4.95,1439,4.43,34,80.56,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,13219,2,6,1,4.84,8727,4.36,21,79.04,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,16271,4,10,1,4.83,3360,4.57,30,106.4,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,18474,4,1,1,4.81,3329,4.52,16,88.16,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,27374,4,1,0,4.03,51,4.57,33,127.68,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,28334,3,8,1,4.91,3603,4.43,28,76,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,41770,2,4,0,4.93,3416,4.36,35,91.2,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,42711,5,10,1,4.81,2846,4.85,12,129.2,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,54317,4,9,0,4.93,2188,4.57,22,129.2,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,62038,4,9,0,4.93,2494,4.57,7,120.08,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,65810,3,1,1,4.78,2011,4.43,18,82.08,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,71897,4,9,1,4.91,3612,4.57,4,88.16,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,74500,4,1,1,4.82,3022,4.85,15,101.84,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,74791,4,7,0,3.22,51,4.57,24,88.16,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,83495,4,8,1,4.03,2546,4.57,1,174.8,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,83706,4,10,1,4.82,2884,4.57,9,91.2,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,101834,4,10,1,4.83,3393,4.57,10,82.08,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,103114,5,10,0,4.81,3019,4.85,20,142.88,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,103761,4,10,1,4.95,2120,4.57,3,98.8,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,103783,4,10,1,4.81,2643,4.17,14,101.84,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,122363,4,1,1,4.93,3376,4.57,26,83.6,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,123450,3,8,1,4.91,3614,4.43,6,74.48,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,126895,4,10,1,4.93,3360,4.57,13,83.6,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,128575,3,9,1,4.91,3390,4.43,2,63.84,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,136685,3,1,1,4.83,8727,4.43,32,79.04,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,136982,4,10,1,4.84,3538,4.57,8,98.8,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,137208,4,8,1,4.91,3536,4.57,31,91.2,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
642438,"2013-06-01 00:03:32",15,55,272,2444,55,138540,4,9,0,4.81,3012,4.57,29,97.28,0,28281,2,13,2,0,1,1,75413,289504,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,609,5,10,1,4.61,119,5.93,19,316.14,0,19968,2,1,2,0,1,0,75413,188831,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,2821,4,9,0,5.25,279,5.13,31,132.05,0,19968,2,1,2,0,1,0,75413,188805,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,3825,4,9,1,4.57,251,5.08,34,115.66,0,19968,2,1,2,0,1,0,75413,188872,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,9489,5,9,1,5.27,690,5.24,7,150.36,0,19968,2,1,2,0,1,0,75413,188820,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,14499,4,9,1,4.32,179,5.1,25,133.98,0,19968,2,1,2,0,1,0,75413,188801,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,17178,4,1,1,4.53,161,5.01,4,101.2,1,19968,2,1,2,0,1,0,75413,188873,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,19207,5,9,1,4.72,395,5.27,13,154.22,0,19968,2,1,2,0,1,0,75413,188820,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,19217,5,9,0,5.06,61,5.58,35,164.82,0,19968,2,1,2,0,1,0,75413,188813,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,19536,5,9,1,4.84,525,5.44,22,223.61,0,19968,2,1,2,0,1,0,75413,188844,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,39190,5,9,0,5.07,309,5.35,9,142.65,0,19968,2,1,2,0,1,0,75413,188821,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,40498,5,9,1,5.21,396,5.06,6,112.77,0,19968,2,1,2,0,1,0,75413,188836,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,49242,5,8,1,4.54,338,5.13,2,125.3,0,19968,2,1,2,0,1,0,75413,188845,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,52144,5,9,1,4.71,433,5.35,15,153.25,0,19968,2,1,2,0,1,0,75413,188827,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,53572,4,8,1,5.32,643,4.71,30,78.07,1,19968,2,1,2,0,1,0,75413,188828,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,53584,4,8,1,5.19,425,4.84,32,84.82,1,19968,2,1,2,0,1,0,75413,188810,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,65276,5,9,0,4.52,161,5.77,1,201.45,0,19968,2,1,2,0,1,0,75413,188846,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,67912,4,9,1,5.26,714,5.14,27,133.01,0,19968,2,1,2,0,1,0,75413,188824,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,73002,4,10,1,4.81,458,5.24,16,186.99,1,19968,2,1,2,0,1,0,75413,188834,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,81398,4,9,1,4.78,101,5.09,26,135.9,0,19968,2,1,2,0,1,0,75413,188804,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,85273,5,9,0,4.71,319,5.07,12,122.41,0,19968,2,1,2,0,1,0,75413,188838,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,86265,5,10,1,4.75,458,5.82,20,333.49,1,19968,2,1,2,0,1,0,75413,188843,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,87862,4,8,1,4.91,341,4.94,33,89.64,1,19968,2,1,2,0,1,0,75413,188840,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,89169,4,9,1,4.16,123,5.2,21,110.84,0,19968,2,1,2,0,1,0,75413,188802,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,99674,5,9,1,4.74,453,5.46,14,160,1,19968,2,1,2,0,1,0,75413,188839,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,104348,5,9,1,5.25,676,5.36,3,165.78,1,19968,2,1,2,0,1,0,75413,188822,0,1,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,108874,4,1,1,4.2,8724,4.47,28,138.8,0,19968,2,1,2,0,1,0,75413,188791,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,109870,5,9,1,4.66,416,5.22,29,160.96,0,19968,2,1,2,0,1,0,75413,188854,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,121314,5,8,1,5.34,701,5.38,10,203.37,1,19968,2,1,2,0,1,0,75413,188818,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,122016,5,9,1,4.44,63,5.25,18,134.94,0,19968,2,1,2,0,1,0,75413,188839,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,128908,4,7,1,2.08,62,4.34,24,54.94,1,19968,2,1,2,0,1,0,75413,188871,0,0,28740,"no"
314734,"2013-06-01 00:06:19",14,100,272,2444,129,135806,0,8,1,5.34,496,4.7,8,104.1,0,19968,2,1,2,0,1,0,75413,188822,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,913,4,8,0,3.5,1529,5.08,7,154,0,4335,2,0,2,0,1,1,75413,256686,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,11393,2,7,0,3,649,4.74,27,77,0,4335,2,0,2,0,1,1,75413,256679,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,12058,3,7,1,3.22,184,4.87,16,62,0,4335,2,0,2,0,1,1,75413,258323,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,14952,2,7,1,2.2,21,4.81,33,69,0,4335,2,0,2,0,1,1,75413,264882,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,25169,2,6,1,1.1,32,4.61,34,57,0,4335,2,0,2,0,1,1,75413,263346,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,25670,4,8,1,1.39,100,6.08,35,294,0,4335,2,0,2,0,1,1,75413,261832,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,30016,4,7,1,2.77,319,5.13,20,183,1,4335,2,0,2,0,1,1,75413,258362,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,31761,4,8,0,3.22,543,5.42,13,212,1,4335,2,0,2,0,1,1,75413,258285,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,34254,2,7,1,3.5,979,4.84,19,82,0,4335,2,0,2,0,1,1,75413,256686,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,36022,3,7,0,3.47,1123,4.91,6,97,1,4335,2,0,2,0,1,1,75413,256673,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,38086,2,5,1,3.22,500,4.74,36,44,0,4335,2,0,2,0,1,1,75413,256686,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,41014,4,7,1,3.14,789,5.58,2,129,1,4335,2,0,2,0,1,1,75413,256692,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,53575,4,8,1,3.47,1245,5.41,21,185,0,4335,2,0,2,0,1,1,75413,256697,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,57023,4,9,1,3.37,590,5.53,9,188,1,4335,2,0,2,0,1,1,75413,256673,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,58358,3,9,1,2.94,66,5.33,31,144,0,4335,2,0,2,0,1,1,75413,258332,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,72472,4,8,1,1.1,441,5.71,26,179,1,4335,2,0,2,0,1,1,75413,269133,0,1,19374,"yes"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,73907,2,8,1,3.5,1343,5.01,1,79,1,4335,2,0,2,0,1,1,75413,256697,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,79192,2,4,0,3.43,158,4.74,18,55,1,4335,2,0,2,0,1,1,75413,256686,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,84364,2,7,1,3.18,758,4.89,29,87,0,4335,2,0,2,0,1,1,75413,256686,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,87251,3,10,0,3.18,645,4.87,28,177,0,4335,2,0,2,0,1,1,75413,256697,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,91647,3,8,1,2.83,62,4.87,22,80,0,4335,2,0,2,0,1,1,75413,258336,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,92469,4,8,1,1.39,591,5.46,32,136,1,4335,2,0,2,0,1,1,75413,276259,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,98055,3,8,1,2.2,367,4.78,38,99,1,4335,2,0,2,0,1,1,75413,273520,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,98509,3,8,0,3.09,810,4.76,12,79,0,4335,2,0,2,0,1,1,75413,256682,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,108924,4,9,1,3.4,717,5.28,10,129,0,4335,2,0,2,0,1,1,75413,256679,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,110795,3,8,0,1.79,25,4.87,30,99,0,4335,2,0,2,0,1,1,75413,263338,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,116296,2,8,1,3,664,4.64,24,54,0,4335,2,0,2,0,1,1,75413,256679,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,117125,3,8,0,3.22,834,4.66,14,65,0,4335,2,0,2,0,1,1,75413,256703,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,118727,4,7,1,1.39,342,5.14,15,118,1,4335,2,0,2,0,1,1,75413,263394,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,119888,3,9,0,3.58,476,4.97,3,76,1,4335,2,0,2,0,1,1,75413,256687,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,122134,3,7,1,3.18,869,4.77,4,66,0,4335,2,0,2,0,1,1,75413,256697,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,125433,4,8,1,1.1,56,5.69,37,159,0,4335,2,0,2,0,1,1,75413,270525,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,126804,2,8,1,3.14,767,4.46,8,60,0,4335,2,0,2,0,1,1,75413,256686,0,0,28740,"no"
31657,"2013-06-01 00:12:33",5,219,272,2444,219,139292,2,8,0,3.14,793,4.56,25,72,0,4335,2,0,2,0,1,1,75413,256688,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,2299,2,9,0,1.79,8727,4.81,12,130.17,0,17238,1,30,2,0,1,0,75413,5255,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,17715,3,1,0,2.2,8727,5.36,21,129.21,0,17238,1,30,2,0,1,0,75413,5264,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,23490,0,1,0,2.77,8727,6.21,18,251.72,0,17238,1,30,2,0,1,0,75413,5236,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,25580,4,8,0,2.4,8727,5.57,4,167.5,0,17238,1,30,2,0,1,0,21925,5268,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,29187,0,1,0,1.1,8727,6.21,19,46.9,0,17238,1,30,2,0,1,0,75413,5212,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,33855,0,11,0,2.08,8727,4.77,1,200.04,0,17238,1,30,2,0,1,0,75413,5260,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,49716,5,9,0,2.71,8727,6.21,9,659.46,0,17238,1,30,2,0,1,0,34594,5234,0,1,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,54340,3,8,0,2.4,8727,4.69,13,124.43,0,17238,1,30,2,0,1,0,75413,5267,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,69579,3,11,0,2.08,8727,5.36,20,111.98,0,17238,1,30,2,0,1,0,75413,5266,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,78174,1,10,0,2.71,8727,5.52,10,142.61,0,17238,1,30,2,0,1,0,75413,5234,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,78636,3,7,0,2.2,8727,5.36,15,168.45,0,17238,1,30,2,0,1,0,75413,5258,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,82948,5,9,0,2.56,8727,6.21,6,620.21,0,17238,1,30,2,0,1,0,23883,5270,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,97234,3,9,0,2.89,8727,6.21,8,548.43,0,17238,1,30,2,0,1,0,75413,5235,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,97258,2,7,0,2.64,8727,4.84,16,99.54,0,17238,1,30,2,0,1,0,75413,5272,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,116994,3,6,0,2.3,8727,5.13,7,137.83,0,17238,1,30,2,0,1,0,31824,5265,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,125838,4,8,0,2.08,2215,5.48,3,258.42,0,17238,1,30,2,0,1,0,75413,5219,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,133981,3,9,0,2.08,8406,5.22,2,191.42,0,17238,1,30,2,0,1,0,75413,5215,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,135818,3,9,0,2.71,8727,5.12,14,134,0,17238,1,30,2,0,1,0,75413,5273,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,138019,0,1,0,2.08,8727,0,22,220.14,0,17238,1,30,2,0,1,0,75413,5213,0,0,28740,"no"
340360,"2013-06-01 00:17:28",32,220,272,2444,31,140121,0,1,0,2.48,8727,0,24,108.15,0,17238,1,30,2,0,1,0,75413,5261,0,0,28740,"no"
164429,"2013-06-01 00:20:19",16,31,272,2444,60,3662,3,6,0,1.95,22,4.5,20,36.39,0,28150,2,21,3,0,2,1,75413,178947,1,0,28740,"no"
164429,"2013-06-01 00:20:19",16,31,272,2444,60,8668,3,8,0,5.81,2017,4.99,30,336.63,0,28150,2,21,3,0,2,1,75413,178066,1,0,28740,"no"
164429,"2013-06-01 00:20:19",16,31,272,2444,60,13735,3,9,0,4.45,68,4.86,31,72.78,1,28150,2,21,3,0,2,1,75413,177675,1,0,28740,"no"
164429,"2013-06-01 00:20:19",16,31,272,2444,60,21247,4,9,1,5.93,1181,4.83,34,140.37,1,28150,2,21,3,0,2,1,75413,178063,1,0,28740,"no"
164429,"2013-06-01 00:20:19",16,31,272,2444,60,29708,3,7,0,5.92,999,5.17,10,175.46,0,28150,2,21,3,0,2,1,75413,178031,1,0,28740,"no"
164429,"2013-06-01 00:20:19",16,31,272,2444,60,31305,3,6,0,1.1,8725,4.52,33,48.09,0,28150,2,21,3,0,2,1,75413,176913,1,0,28740,"no"
